phenotype,feature,n_in,n_out,median_in,median_out,cliffs_delta,cliffs_magnitude,direction,family,anatomical_region,side,source_signal,abs_delta
1,RKneeAngles_ax3_rom__median,27,4,18.038105964660645,17.444139301776886,0.25925925925925924,small,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.25925925925925924
1,LFootProgressAngles_ax1_max__median,27,4,-15.378725051879883,-14.22773790359497,-0.25925925925925924,small,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.25925925925925924
1,RHipAngles_ax1_phase_0_10_rom__median,27,4,2.5305862426757812,2.7160844802856445,-0.25925925925925924,small,LOWER_IN_PHENOTYPE,phase,hip,right,RHipAngles,0.25925925925925924
1,LKneeAngles_ax1_phase_50_60_rom__median,27,4,10.78540900349617,12.53648591041565,-0.25925925925925924,small,LOWER_IN_PHENOTYPE,phase,knee,left,LKneeAngles,0.25925925925925924
1,RKneeAngles_ax1_msjerk__median,27,4,2453407993.119476,2062765001.6900668,0.25925925925925924,small,HIGHER_IN_PHENOTYPE,smoothness,knee,right,RKneeAngles,0.25925925925925924
1,sym_KneeAngles_ax1_max_absdiff,27,4,2.65460205078125,1.3217277526855469,0.25925925925925924,small,HIGHER_IN_PHENOTYPE,symmetry,knee,bilateral,LKneeAngles|RKneeAngles,0.25925925925925924
1,RKneeAngles_ax3_tmin_pct__median,27,4,51.5,48.0,0.25,small,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.25
1,RAbsAnkleAngle_ax1_tmax_pct__median,27,4,50.0,49.0,0.25,small,HIGHER_IN_PHENOTYPE,kinematic,ankle,right,RAbsAnkleAngle,0.25
1,LAJC_ax2_excursion__median,27,4,56.304107666015625,61.292755126953125,-0.24074074074074073,small,LOWER_IN_PHENOTYPE,spatial,ankle,left,LAJC,0.24074074074074073
1,CentreOfMass_ax2_excursion__median,27,4,44.552940368652344,46.320556640625,-0.24074074074074073,small,LOWER_IN_PHENOTYPE,spatial,whole_body,none,CentreOfMass,0.24074074074074073
1,RKneeAngles_ax1_phase_0_10_rom__median,27,4,12.357471704483032,12.269978284835815,-0.24074074074074073,small,LOWER_IN_PHENOTYPE,phase,knee,right,RKneeAngles,0.24074074074074073
1,LAnkleAngles_ax1_phase_10_20_max__median,27,4,6.926864147186279,4.708056092262268,0.24074074074074073,small,HIGHER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.24074074074074073
1,var_stance_pct_mad,27,4,0.6168831168831161,0.6391225194505239,-0.24074074074074073,small,LOWER_IN_PHENOTYPE,variability,gait_cycle,none,stance_pct,0.24074074074074073
1,var_RHipAngles_ax1_rom_sd,27,4,1.9083680102113358,2.3396109303735435,-0.24074074074074073,small,LOWER_IN_PHENOTYPE,variability,mixed,none,RHipAngles_ax1_rom,0.24074074074074073
1,LHipAngles_ax3_mean__median,27,4,-5.895473557238532,-11.015078854083203,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,kinematic,hip,left,LHipAngles,0.2222222222222222
1,RHipAngles_ax1_peak_vel__median,27,4,216.1818605102638,205.61549787595288,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.2222222222222222
1,RKneeAngles_ax3_peak_vel__median,27,4,246.0774143644256,228.00784014264428,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.2222222222222222
1,LAbsAnkleAngle_ax1_mean__median,27,4,5.851054582855489,5.403390528763285,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,kinematic,ankle,left,LAbsAnkleAngle,0.2222222222222222
1,RAnkleAngles_ax3_peak_acc__median,27,4,8118.404502364374,8869.899585067675,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.2222222222222222
1,LFootProgressAngles_ax1_peak_vel__median,27,4,521.9199212363095,539.9495791084357,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.2222222222222222
1,LFootProgressAngles_ax3_rom__median,27,4,13.769503682851791,12.785669982433319,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.2222222222222222
1,RFootProgressAngles_ax2_tpeak_vel_pct__median,27,4,53.0,36.0,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.2222222222222222
1,RFootProgressAngles_ax3_rom__median,27,4,14.067898154258728,14.638151407241821,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.2222222222222222
1,RTOE_ax2_excursion__median,27,4,62.34161376953125,77.7153549194336,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,spatial,foot,right,RTOE,0.2222222222222222
1,LHipAngles_ax1_phase_50_60_rom__median,27,4,2.3299617767333984,2.632030874490738,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,phase,hip,left,LHipAngles,0.2222222222222222
1,RAnkleAngles_ax1_phase_30_40_rom__median,27,4,3.6319851875305176,3.9858875274658203,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,phase,ankle,right,RAnkleAngles,0.2222222222222222
1,coord_right_hip_knee_ax1_corr__median,27,4,0.12524601889699186,0.17639308850905472,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,coordination,hip,right,RHipAngles|RKneeAngles,0.2222222222222222
1,sym_ASI_path3d_si,27,4,0.056262686611840855,0.8490516447749976,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,symmetry,pelvis,bilateral,LASI|RASI,0.2222222222222222
1,sym_HEE_path3d_absdiff,27,4,10.037832246843209,11.977399271757463,-0.2222222222222222,small,LOWER_IN_PHENOTYPE,symmetry,foot,bilateral,LHEE|RHEE,0.2222222222222222
1,var_LKneeAngles_ax1_tmax_pct_mad,27,4,3.0,2.0,0.2222222222222222,small,HIGHER_IN_PHENOTYPE,variability,mixed,none,LKneeAngles_ax1_tmax_pct,0.2222222222222222
1,RHipAngles_ax2_tpeak_vel_pct__median,27,4,55.0,43.0,-0.21296296296296297,small,LOWER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.21296296296296297
1,RFootProgressAngles_ax3_tmin_pct__median,27,4,52.0,44.5,0.21296296296296297,small,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.21296296296296297
1,sym_AbsAnkleAngle_ax1_tmax_pct_si,27,4,0.0,-0.970873786407767,0.21296296296296297,small,HIGHER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.21296296296296297
1,RHipAngles_ax1_tmin_pct__median,27,4,54.0,32.0,0.2037037037037037,small,HIGHER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.2037037037037037
1,RHipAngles_ax3_min__median,27,4,-26.7708797454834,-31.264509201049805,0.2037037037037037,small,HIGHER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.2037037037037037
1,RKneeAngles_ax1_median__median,27,4,24.710152626037598,22.008903980255127,0.2037037037037037,small,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.2037037037037037
1,LAnkleAngles_ax2_rom__median,27,4,6.0464454889297485,6.875598430633545,-0.2037037037037037,small,LOWER_IN_PHENOTYPE,kinematic,ankle,left,LAnkleAngles,0.2037037037037037
1,LFootProgressAngles_ax1_rom__median,27,4,103.04450607299805,106.50719022750854,-0.2037037037037037,small,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.2037037037037037
1,RFootProgressAngles_ax3_median__median,27,4,-4.0551347732543945,-5.866329491138458,0.2037037037037037,small,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.2037037037037037
1,RFootProgressAngles_ax3_peak_acc__median,27,4,2799.9795958604573,3603.683059969897,-0.2037037037037037,small,LOWER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.2037037037037037
1,LKneeAngles_ax1_phase_20_30_rom__median,27,4,6.414131164550781,7.262488842010498,-0.2037037037037037,small,LOWER_IN_PHENOTYPE,phase,knee,left,LKneeAngles,0.2037037037037037
1,RAnkleAngles_ax1_phase_20_30_rom__median,27,4,6.2460421323776245,9.465441226959229,-0.2037037037037037,small,LOWER_IN_PHENOTYPE,phase,ankle,right,RAnkleAngles,0.2037037037037037
1,sym_AbsAnkleAngle_ax1_max_absdiff,27,4,2.195340633392334,2.2073898315429688,-0.2037037037037037,small,LOWER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.2037037037037037
1,var_RAnkleAngles_ax1_rom_sd,27,4,2.0224210690557793,2.0377119203475633,0.2037037037037037,small,HIGHER_IN_PHENOTYPE,variability,mixed,none,RAnkleAngles_ax1_rom,0.2037037037037037
1,RKneeAngles_ax3_tmax_pct__median,27,4,49.0,42.0,0.19444444444444445,small,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.19444444444444445
1,RAnkleAngles_ax1_max__median,27,4,18.75582218170166,20.19154453277588,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.18518518518518517
1,RAnkleAngles_ax3_peak_vel__median,27,4,328.51564275609957,367.21228207348986,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.18518518518518517
1,LFootProgressAngles_ax1_min__median,27,4,-117.5862808227539,-117.31998062133789,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.18518518518518517
1,RFootProgressAngles_ax1_mean__median,27,4,-74.75010950730578,-75.32091605309212,0.18518518518518517,small,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.18518518518518517
1,RFootProgressAngles_ax1_tmin_pct__median,27,4,50.0,50.0,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.18518518518518517
1,RFootProgressAngles_ax3_tmax_pct__median,27,4,51.0,36.5,0.18518518518518517,small,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.18518518518518517
1,RHEE_ax3_excursion__median,27,4,235.91311645507812,245.63488674163818,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,spatial,foot,right,RHEE,0.18518518518518517
1,LAnkleAngles_ax1_phase_40_50_rom__median,27,4,2.613642454147339,3.5695137977600098,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.18518518518518517
1,sym_AnkleAngles_ax1_rom_absdiff,27,4,2.3970022201538086,3.9798110723495483,-0.18518518518518517,small,LOWER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAnkleAngles|RAnkleAngles,0.18518518518518517
1,RKneeAngles_ax2_tmin_pct__median,27,4,50.0,43.0,0.17592592592592593,small,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.17592592592592593
1,RHipAngles_ax1_vel_rms__median,27,4,105.9432852454537,112.7568232459644,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.16666666666666666
1,RHipAngles_ax3_peak_acc__median,27,4,6905.493061373025,7604.66871457432,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.16666666666666666
1,LKneeAngles_ax1_median__median,27,4,23.398656845092773,21.352099418640137,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.16666666666666666
1,LKneeAngles_ax3_peak_vel__median,27,4,232.50863858249576,268.75914484543244,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.16666666666666666
1,RKneeAngles_ax1_std__median,27,4,20.14268626327599,20.469790859938357,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.16666666666666666
1,RAnkleAngles_ax2_rom__median,27,4,6.313891768455505,7.273505628108978,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.16666666666666666
1,LFootProgressAngles_ax1_median__median,27,4,-85.22943878173828,-86.12463760375977,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.16666666666666666
1,LFootProgressAngles_ax3_min__median,27,4,-12.51360273361206,-9.36681616306305,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.16666666666666666
1,RFootProgressAngles_ax1_min__median,27,4,-117.5531005859375,-118.99632263183594,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.16666666666666666
1,RFootProgressAngles_ax1_rom__median,27,4,101.91355752944946,104.46303510665894,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.16666666666666666
1,RFootProgressAngles_ax2_max__median,27,4,7.7871620655059814,11.126366138458252,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.16666666666666666
1,LKneeAngles_ax1_phase_10_20_mean__median,27,4,31.95909023284912,30.633601808547972,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,phase,knee,left,LKneeAngles,0.16666666666666666
1,LAnkleAngles_ax1_phase_30_40_rom__median,27,4,3.2598700523376465,3.0312967002391815,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.16666666666666666
1,RAnkleAngles_ax1_phase_60_70_max__median,27,4,7.970399379730225,7.780064344406128,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,phase,ankle,right,RAnkleAngles,0.16666666666666666
1,coord_right_knee_ankle_ax1_lag_pct__median,27,4,-5.0,-4.25,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,coordination,knee,right,RKneeAngles|RAnkleAngles,0.16666666666666666
1,sym_HipAngles_ax1_max_absdiff,27,4,2.4513301849365234,2.599285125732422,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,symmetry,hip,bilateral,LHipAngles|RHipAngles,0.16666666666666666
1,sym_HipAngles_ax1_tmax_pct_absdiff,27,4,2.5,3.25,-0.16666666666666666,small,LOWER_IN_PHENOTYPE,symmetry,hip,bilateral,LHipAngles|RHipAngles,0.16666666666666666
1,sym_FootProgressAngles_ax1_rom_absdiff,27,4,2.0321264266967773,1.3978989124298096,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,symmetry,foot,bilateral,LFootProgressAngles|RFootProgressAngles,0.16666666666666666
1,var_LAnkleAngles_ax1_rom_mad,27,4,1.5618176460266113,1.1676554679870605,0.16666666666666666,small,HIGHER_IN_PHENOTYPE,variability,mixed,none,LAnkleAngles_ax1_rom,0.16666666666666666
1,LHipAngles_ax2_max__median,27,4,8.135395050048828,6.637102365493774,0.14814814814814814,small,HIGHER_IN_PHENOTYPE,kinematic,hip,left,LHipAngles,0.14814814814814814
1,RHipAngles_ax2_peak_vel__median,27,4,88.21631238531324,87.28355150321174,0.14814814814814814,small,HIGHER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.14814814814814814
1,LAnkleAngles_ax1_tmax_pct__median,27,4,50.5,51.25,-0.14814814814814814,small,LOWER_IN_PHENOTYPE,kinematic,ankle,left,LAnkleAngles,0.14814814814814814
1,RHipAngles_ax1_phase_50_60_rom__median,27,4,2.610210657119751,2.3066844940185547,0.14814814814814814,small,HIGHER_IN_PHENOTYPE,phase,hip,right,RHipAngles,0.14814814814814814
1,LAnkleAngles_ax1_phase_10_20_mean__median,27,4,1.936595267802477,-0.34547800989821553,0.14814814814814814,small,HIGHER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.14814814814814814
1,LAnkleAngles_ax1_phase_10_20_min__median,27,4,-3.877302408218384,-5.200841546058655,0.14814814814814814,small,HIGHER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.14814814814814814
1,LAnkleAngles_ax1_phase_50_60_max__median,27,4,14.155278205871582,13.864713668823242,-0.14814814814814814,small,LOWER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.14814814814814814
1,RAnkleAngles_ax1_phase_50_60_rom__median,27,4,8.417227268218994,9.18552976846695,-0.14814814814814814,small,LOWER_IN_PHENOTYPE,phase,ankle,right,RAnkleAngles,0.14814814814814814
1,var_LKneeAngles_ax1_tmax_pct_cv,27,4,0.4893900486755438,0.48972631807193684,0.14814814814814814,small,HIGHER_IN_PHENOTYPE,variability,mixed,none,LKneeAngles_ax1_tmax_pct,0.14814814814814814
1,LKneeAngles_ax1_rom__median,27,4,63.61022067070007,63.32807660102844,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.12962962962962962
1,LKneeAngles_ax3_rom__median,27,4,18.85239887237549,18.554417669773102,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.12962962962962962
1,RAnkleAngles_ax1_peak_vel__median,27,4,343.76611032906146,336.0540683869067,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.12962962962962962
1,LTOE_ax3_excursion__median,27,4,108.89958190917969,110.36937713623047,-0.12962962962962962,negligible,LOWER_IN_PHENOTYPE,spatial,foot,left,LTOE,0.12962962962962962
1,RAnkleAngles_ax1_phase_80_90_min__median,27,4,7.921721458435059,6.500909090042114,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,phase,ankle,right,RAnkleAngles,0.12962962962962962
1,sym_KneeAngles_ax1_max_si,27,4,-2.4132923708607916,0.2694852514040562,-0.12962962962962962,negligible,LOWER_IN_PHENOTYPE,symmetry,knee,bilateral,LKneeAngles|RKneeAngles,0.12962962962962962
1,sym_KneeAngles_ax1_tmax_pct_si,27,4,0.0,0.0,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,symmetry,knee,bilateral,LKneeAngles|RKneeAngles,0.12962962962962962
1,sym_AnkleAngles_ax1_max_si,27,4,-2.1315070306207256,-2.606762362735861,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAnkleAngles|RAnkleAngles,0.12962962962962962
1,var_LKneeAngles_ax1_rom_mad,27,4,1.0968468189239502,1.1129209995269775,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,variability,mixed,none,LKneeAngles_ax1_rom,0.12962962962962962
1,var_RKneeAngles_ax1_tmax_pct_sd,27,4,25.48061102998785,25.50190315155369,0.12962962962962962,negligible,HIGHER_IN_PHENOTYPE,variability,mixed,none,RKneeAngles_ax1_tmax_pct,0.12962962962962962
1,RHipAngles_ax1_peak_acc__median,27,4,2213.147229623857,2298.6651348188916,-0.1111111111111111,negligible,LOWER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.1111111111111111
1,LHipAngles_ax2_min__median,27,4,-8.364709854125977,-8.321333527565002,0.1111111111111111,negligible,HIGHER_IN_PHENOTYPE,kinematic,hip,left,LHipAngles,0.1111111111111111
1,RKneeAngles_ax2_rom__median,27,4,16.322220265865326,13.435487508773804,0.1111111111111111,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.1111111111111111
1,RAnkleAngles_ax1_median__median,27,4,8.616094589233398,8.85179853439331,0.1111111111111111,negligible,HIGHER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.1111111111111111
1,RAnkleAngles_ax3_rom__median,27,4,30.897772073745728,32.267194509506226,-0.1111111111111111,negligible,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.1111111111111111
1,LFootProgressAngles_ax2_rom__median,27,4,14.40348196029663,15.50665819644928,-0.1111111111111111,negligible,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.1111111111111111
1,RHipAngles_ax1_phase_60_70_rom__median,27,4,10.745813369750977,10.34073543548584,0.1111111111111111,negligible,HIGHER_IN_PHENOTYPE,phase,hip,right,RHipAngles,0.1111111111111111
1,LKneeAngles_ax1_phase_30_40_rom__median,27,4,15.85001277923584,9.732372760772705,0.1111111111111111,negligible,HIGHER_IN_PHENOTYPE,phase,knee,left,LKneeAngles,0.1111111111111111
1,LAnkleAngles_ax1_phase_10_20_rom__median,27,4,9.86390545964241,10.528532518073916,-0.1111111111111111,negligible,LOWER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.1111111111111111
1,sym_FootProgressAngles_ax1_max_absdiff,27,4,2.852534294128418,2.3603404760360718,0.1111111111111111,negligible,HIGHER_IN_PHENOTYPE,symmetry,foot,bilateral,LFootProgressAngles|RFootProgressAngles,0.1111111111111111
1,sym_AJC_path3d_absdiff,27,4,9.401172474443229,13.481380969510496,-0.1111111111111111,negligible,LOWER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAJC|RAJC,0.1111111111111111
1,var_RKneeAngles_ax1_rom_sd,27,4,1.7660533289724403,1.9796039262077385,-0.1111111111111111,negligible,LOWER_IN_PHENOTYPE,variability,mixed,none,RKneeAngles_ax1_rom,0.1111111111111111
1,LKneeAngles_ax3_tmax_pct__median,27,4,47.0,53.0,-0.10185185185185185,negligible,LOWER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.10185185185185185
1,LHipAngles_ax1_vel_rms__median,27,4,106.66611310080873,111.92938145305448,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,hip,left,LHipAngles,0.09259259259259259
1,LHipAngles_ax3_tmax_pct__median,27,4,46.0,54.75,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,hip,left,LHipAngles,0.09259259259259259
1,LKneeAngles_ax3_max__median,27,4,-0.9855008721351624,0.8858403563499451,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.09259259259259259
1,LKneeAngles_ax3_peak_acc__median,27,4,6882.197589523746,9299.851879361788,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.09259259259259259
1,LAnkleAngles_ax1_rom__median,27,4,33.617746353149414,32.71734380722046,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,ankle,left,LAnkleAngles,0.09259259259259259
1,LAnkleAngles_ax1_peak_vel__median,27,4,376.99007271970476,358.2419753426019,0.09259259259259259,negligible,HIGHER_IN_PHENOTYPE,kinematic,ankle,left,LAnkleAngles,0.09259259259259259
1,RAnkleAngles_ax1_mean__median,27,4,8.045921871936557,7.243654666450059,0.09259259259259259,negligible,HIGHER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.09259259259259259
1,LFootProgressAngles_ax2_tmin_pct__median,27,4,51.0,50.5,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.09259259259259259
1,LFootProgressAngles_ax2_peak_acc__median,27,4,4492.404838819893,4846.965869693808,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.09259259259259259
1,LFootProgressAngles_ax3_mean__median,27,4,-3.957991383010798,-1.8189870686198832,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,kinematic,foot,left,LFootProgressAngles,0.09259259259259259
1,RKJC_ax3_excursion__median,27,4,95.31486511230469,97.69718933105469,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,spatial,knee,right,RKJC,0.09259259259259259
1,LAnkleAngles_ax1_phase_80_90_rom__median,27,4,3.349358558654785,3.349952220916748,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,phase,ankle,left,LAnkleAngles,0.09259259259259259
1,COM_msjerk__median,27,4,52610805.02162788,95182927.60015157,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,smoothness,whole_body,none,CentreOfMass,0.09259259259259259
1,sym_KneeAngles_ax1_rom_si,27,4,-0.05170087916689072,0.20416642167673732,0.09259259259259259,negligible,HIGHER_IN_PHENOTYPE,symmetry,knee,bilateral,LKneeAngles|RKneeAngles,0.09259259259259259
1,var_RAnkleAngles_ax1_rom_mad,27,4,1.2495012283325195,1.4081001281738281,-0.09259259259259259,negligible,LOWER_IN_PHENOTYPE,variability,mixed,none,RAnkleAngles_ax1_rom,0.09259259259259259
1,RHipAngles_ax3_tmax_pct__median,27,4,52.0,52.75,0.08333333333333333,negligible,HIGHER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.08333333333333333
1,LAnkleAngles_ax2_tpeak_vel_pct__median,27,4,43.0,45.5,-0.08333333333333333,negligible,LOWER_IN_PHENOTYPE,kinematic,ankle,left,LAnkleAngles,0.08333333333333333
1,RHipAngles_ax1_median__median,27,4,26.77942657470703,27.58154010772705,-0.07407407407407407,negligible,LOWER_IN_PHENOTYPE,kinematic,hip,right,RHipAngles,0.07407407407407407
1,LHipAngles_ax2_tmin_pct__median,27,4,36.0,43.5,-0.07407407407407407,negligible,LOWER_IN_PHENOTYPE,kinematic,hip,left,LHipAngles,0.07407407407407407
1,LKneeAngles_ax1_max__median,27,4,71.35272979736328,72.43791198730469,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,left,LKneeAngles,0.07407407407407407
1,RKneeAngles_ax1_min__median,27,4,9.484312057495117,9.261657953262329,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.07407407407407407
1,RKneeAngles_ax1_max__median,27,4,73.56836700439453,72.79460906982422,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.07407407407407407
1,RKneeAngles_ax2_peak_vel__median,27,4,133.62038388315864,146.47013546680682,-0.07407407407407407,negligible,LOWER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.07407407407407407
1,RKneeAngles_ax2_tpeak_vel_pct__median,27,4,51.5,44.5,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.07407407407407407
1,RKneeAngles_ax3_max__median,27,4,5.109008312225342,1.3800521492958069,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,knee,right,RKneeAngles,0.07407407407407407
1,LAnkleAngles_ax1_max__median,27,4,17.636372566223145,17.047234535217285,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,ankle,left,LAnkleAngles,0.07407407407407407
1,RAnkleAngles_ax2_tmin_pct__median,27,4,51.0,51.5,-0.07407407407407407,negligible,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.07407407407407407
1,RAnkleAngles_ax2_peak_acc__median,27,4,1834.6509786063873,2051.0166560077573,-0.07407407407407407,negligible,LOWER_IN_PHENOTYPE,kinematic,ankle,right,RAnkleAngles,0.07407407407407407
1,RFootProgressAngles_ax3_min__median,27,4,-14.207793712615967,-14.227353811264038,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,kinematic,foot,right,RFootProgressAngles,0.07407407407407407
1,LKneeAngles_ax1_phase_0_10_rom__median,27,4,11.291387557983398,10.526671171188354,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,phase,knee,left,LKneeAngles,0.07407407407407407
1,sym_AnkleAngles_ax1_max_absdiff,27,4,2.886136531829834,2.5361013412475586,-0.07407407407407407,negligible,LOWER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAnkleAngles|RAnkleAngles,0.07407407407407407
1,sym_AbsAnkleAngle_ax1_max_si,27,4,-6.158338682580621,-2.725155020813756,0.07407407407407407,negligible,HIGHER_IN_PHENOTYPE,symmetry,ankle,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.07407407407407407
