feature,n_subjects,n_victims,n_controls,victim_median,control_median,victim_mean,control_mean,abs_median_diff,rel_median_diff,cliffs_delta,standardized_median_iqr,cliffs_delta_ci_lo,cliffs_delta_ci_hi,cliffs_magnitude,direction,victim_consistency,control_consistency,mannwhitney_u,raw_p,test,fdr_q,adjusted_p,full_cliffs_delta,loso_delta_median,loso_delta_min,loso_delta_max,loso_direction_agreement,loso_max_abs_shift,observed_cliffs_delta,perm_p,n_perm,unit,anatomical_region,family,side,source_signal,rank_score,signature_status,rank
LHipAngles_ax3_tmin_pct__median,31,17,14,50.0,50.0,49.294117647058826,53.357142857142854,0.0,0.0,-0.1092436974789916,0.0,-0.49159663865546216,0.2857142857142857,negligible,VICTIMS_LOWER,0.23529411764705882,0.42857142857142855,106.0,0.6109318917947164,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.1092436974789916,-0.125,-0.167420814479638,-0.04072398190045249,1.0,0.06851971557853911,-0.1092436974789916,0.619,999,subject,hip,kinematic,left,LHipAngles,0.003855659911023233,exploratory,260
LFootProgressAngles_ax3_mean__median,31,17,14,-3.9150301372945897,-3.972679889230703,-2.714905903951564,-3.7784752452000445,0.057649751936113436,0.014511552288014106,0.05042016806722689,0.00790812365248145,-0.38676470588235295,0.48760504201680654,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5,125.0,0.8271812329599,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.05042016806722689,0.05357142857142857,-0.02262443438914027,0.11312217194570136,0.8387096774193549,0.07304460245636717,0.05042016806722689,0.837,999,subject,foot,kinematic,left,LFootProgressAngles,0.0037312837848611936,exploratory,261
sym_AbsAnkleAngle_ax1_max_si,31,17,14,-0.39367428668825144,-7.745355755439817,-6.322177600996524,-9.584068630663902,7.351681468751566,0.9491728593083977,0.058823529411764705,0.2849631813585789,-0.3449579831932773,0.46239495798319313,negligible,VICTIMS_HIGHER,0.5294117647058824,0.6428571428571429,126.0,0.7963973678502935,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.058823529411764705,0.058823529411764705,-0.013574660633484163,0.14027149321266968,0.9354838709677419,0.08144796380090498,0.058823529411764705,0.793,999,subject,ankle,symmetry,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.0037144212523719158,exploratory,262
var_LKneeAngles_ax1_tmax_pct_cv,31,17,14,0.4893900486755438,0.4909765234462583,0.49094608489969255,0.5009431256337484,0.0015864747707144966,-0.0032312640115228445,0.06722689075630252,-0.05103896113623918,-0.37815126050420167,0.4957983193277311,negligible,VICTIMS_HIGHER,0.47058823529411764,0.5,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.07142857142857142,0.004524886877828055,0.1493212669683258,1.0,0.08209437621202327,0.06722689075630252,0.781,999,subject,mixed,variability,none,LKneeAngles_ax1_tmax_pct,0.0035590706870983688,exploratory,263
RAnkleAngles_ax1_phase_70_80_rom__median,31,17,14,6.4490647315979,6.132424473762512,6.563190774006002,7.2206041898046225,0.3166402578353882,0.05163378027566892,0.058823529411764705,0.09257543008992239,-0.3949579831932773,0.5042016806722689,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5,126.0,0.7963973678502935,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.058823529411764705,0.0625,-0.013574660633484163,0.14027149321266968,0.8387096774193549,0.08144796380090498,0.058823529411764705,0.8,999,subject,ankle,phase,right,RAnkleAngles,0.0035260631766938274,exploratory,264
RAnkleAngles_ax3_rom__median,31,17,14,30.897772073745728,30.590513706207275,31.985954768517438,31.16228682867118,0.30725836753845215,0.010044236932055993,0.05042016806722689,0.04796368184956195,-0.36134453781512604,0.4287815126050418,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5,125.0,0.8271812329599,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.05042016806722689,0.05357142857142857,-0.013574660633484163,0.11607142857142858,0.8387096774193549,0.06565126050420168,0.05042016806722689,0.822,999,subject,ankle,kinematic,right,RAnkleAngles,0.003358155406375074,exploratory,265
RFootProgressAngles_ax2_tmax_pct__median,31,17,14,57.0,53.5,46.11764705882353,49.142857142857146,3.5,0.06542056074766354,-0.0546218487394958,0.13526570048309178,-0.42867647058823527,0.3487394957983193,negligible,VICTIMS_LOWER,0.47058823529411764,0.35714285714285715,112.5,0.8115851157553948,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.0546218487394958,-0.06334841628959276,-0.12053571428571429,0.004464285714285714,0.8387096774193549,0.06591386554621849,-0.0546218487394958,0.769,999,subject,foot,kinematic,right,RFootProgressAngles,0.003233779280213034,exploratory,266
LHipAngles_ax1_tmax_pct__median,31,17,14,41.0,42.0,42.5,44.535714285714285,1.0,-0.023809523809523808,-0.04201680672268908,-0.18604651162790697,-0.4622899159663866,0.4117647058823529,negligible,VICTIMS_LOWER,0.5882352941176471,0.5714285714285714,114.0,0.8573192967337717,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.04201680672268908,-0.03125,-0.11312217194570136,0.02262443438914027,0.8387096774193549,0.07110536522301228,-0.04201680672268908,0.84,999,subject,hip,kinematic,left,LHipAngles,0.003109403154050995,exploratory,267
RHipAngles_ax3_tpeak_vel_pct__median,31,17,14,47.0,46.0,55.88235294117647,55.82142857142857,1.0,0.021739130434782608,0.046218487394957986,0.07476635514018691,-0.3698529411764706,0.44138655462184856,negligible,VICTIMS_HIGHER,0.5294117647058824,0.6428571428571429,124.5,0.840536264186794,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.046218487394957986,0.03167420814479638,-0.02262443438914027,0.11312217194570136,0.8387096774193549,0.06884292178409826,0.046218487394957986,0.849,999,subject,hip,kinematic,right,RHipAngles,0.0030783091225104844,exploratory,268
opposite_foot_off_pct__median,31,17,14,15.306122448979592,15.216404358353511,15.120860851682815,15.08238004498155,0.08971809062608038,0.005896142644029231,0.046218487394957986,0.08231510346310326,-0.3277310924369748,0.46638655462184875,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5714285714285714,124.5,0.842613889985807,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.046218487394957986,0.04524886877828054,-0.027149321266968326,0.11764705882352941,0.8387096774193549,0.07336780866192631,0.046218487394957986,0.834,999,subject,gait_cycle,temporal,ipsilateral,events,0.0030783091225104844,exploratory,269
sym_AbsAnkleAngle_ax1_rom_si,31,17,14,-0.45827333769893963,-1.292055169245255,-2.35969623053548,-0.7701811923599541,0.8337818315463155,0.645314419533156,-0.058823529411764705,0.04096740444108058,-0.46218487394957986,0.3865546218487395,negligible,VICTIMS_LOWER,0.4117647058823529,0.5,112.0,0.7963973678502935,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.058823529411764705,-0.0625,-0.13122171945701358,0.013574660633484163,0.9032258064516129,0.07239819004524888,-0.058823529411764705,0.787,999,subject,ankle,symmetry,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.0027893738140417454,exploratory,270
RFootProgressAngles_ax3_tpeak_vel_pct__median,31,17,14,47.0,46.75,45.76470588235294,48.392857142857146,0.25,0.0053475935828877,-0.05042016806722689,0.013245033112582781,-0.45388655462184874,0.3740546218487394,negligible,VICTIMS_LOWER,0.47058823529411764,0.35714285714285715,113.0,0.826889007767085,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.05042016806722689,-0.058823529411764705,-0.10714285714285714,0.02262443438914027,0.7741935483870968,0.07304460245636717,-0.05042016806722689,0.814,999,subject,foot,kinematic,right,RFootProgressAngles,0.0027554095642051885,exploratory,271
RHipAngles_ax1_tmin_pct__median,31,17,14,54.0,53.0,40.529411764705884,38.035714285714285,1.0,0.018867924528301886,0.03361344537815126,0.022598870056497175,-0.36995798319327733,0.42468487394957954,negligible,VICTIMS_HIGHER,0.6470588235294118,0.5714285714285714,123.0,0.8886774942731801,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.03361344537815126,0.022321428571428572,-0.027149321266968326,0.09821428571428571,0.8387096774193549,0.06460084033613445,0.03361344537815126,0.892,999,subject,hip,kinematic,right,RHipAngles,0.002736274775564875,exploratory,272
LFootProgressAngles_ax3_tmax_pct__median,31,17,14,49.0,43.75,41.088235294117645,38.964285714285715,5.25,0.12,0.04201680672268908,0.13003095975232198,-0.36144957983193277,0.453781512605042,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5,124.0,0.8579920062876204,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.04201680672268908,0.044642857142857144,-0.03167420814479638,0.12217194570135746,0.8064516129032258,0.08015513897866838,0.04201680672268908,0.852,999,subject,foot,kinematic,left,LFootProgressAngles,0.0026908296525441295,exploratory,273
RAnkleAngles_ax1_phase_0_10_rom__median,31,17,14,9.307007789611816,9.282788515090942,9.372190003885942,9.207003259233066,0.024219274520874023,0.002609051631576113,0.04201680672268908,0.00869205472660397,-0.39516806722689074,0.4539915966386553,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5714285714285714,124.0,0.8582329939436477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.04201680672268908,0.04072398190045249,-0.03167420814479638,0.11312217194570136,0.8709677419354839,0.07369101486748546,0.04201680672268908,0.855,999,subject,ankle,phase,right,RAnkleAngles,0.002615486422272894,exploratory,274
var_stance_pct_mad,31,17,14,0.6213511259382827,0.6018193798950406,0.5746867030312217,0.5629224325189696,0.019531746043242038,0.0324544983025446,0.04201680672268908,0.10417942592015973,-0.35294117647058826,0.4369747899159664,negligible,VICTIMS_HIGHER,0.6470588235294118,0.5714285714285714,124.0,0.8582329939436477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.04201680672268908,0.03571428571428571,-0.03167420814479638,0.11312217194570136,0.8387096774193549,0.07369101486748546,0.04201680672268908,0.868,999,subject,gait_cycle,variability,none,stance_pct,0.0025652576020920707,exploratory,275
RKneeAngles_ax3_max__median,31,17,14,5.189884662628174,2.071014478802681,4.743934347349055,8.13911667891911,3.118870183825493,1.505962520179294,-0.05042016806722689,0.17285556486847972,-0.4455882352941177,0.40336134453781514,negligible,VICTIMS_LOWER,0.4117647058823529,0.42857142857142855,113.0,0.8271812329599,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.05042016806722689,-0.0625,-0.11312217194570136,0.02262443438914027,0.7741935483870968,0.07304460245636717,-0.05042016806722689,0.816,999,subject,knee,kinematic,right,RKneeAngles,0.00241098336867954,exploratory,276
sym_KJC_path3d_absdiff,31,17,14,11.435124650518674,8.014070858651394,14.190007158228703,11.729222981350874,3.42105379186728,0.42688090138037216,0.04201680672268908,0.2688084075108528,-0.3949579831932773,0.44537815126050423,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5714285714285714,124.0,0.8582329939436477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.04201680672268908,0.03167420814479638,-0.02262443438914027,0.11312217194570136,0.7419354838709677,0.07110536522301228,0.04201680672268908,0.853,999,subject,knee,symmetry,bilateral,LKJC|RKJC,0.002338031986988344,exploratory,277
RHipAngles_ax1_tmax_pct__median,31,17,14,43.0,43.75,44.05882352941177,47.464285714285715,0.75,-0.017142857142857144,-0.03361344537815126,-0.12,-0.45819327731092435,0.40756302521008403,negligible,VICTIMS_LOWER,0.5882352941176471,0.5714285714285714,115.0,0.8889705948886293,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.03361344537815126,-0.026785714285714284,-0.11312217194570136,0.04072398190045249,0.7741935483870968,0.07950872656755009,-0.03361344537815126,0.877,999,subject,hip,kinematic,right,RHipAngles,0.002296174636837657,exploratory,278
LAnkleAngles_ax1_phase_60_70_max__median,31,17,14,6.55443549156189,7.131964206695557,6.215101081658812,5.773646797452654,0.577528715133667,-0.08097751171990986,0.05042016806722689,-0.0851281245694975,-0.3531512605042017,0.42016806722689076,negligible,VICTIMS_HIGHER,0.4117647058823529,0.42857142857142855,125.0,0.8271812329599,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.05042016806722689,0.0625,-0.02262443438914027,0.10714285714285714,0.8064516129032258,0.07304460245636717,0.05042016806722689,0.848,999,subject,ankle,phase,left,LAnkleAngles,0.0022602969081370683,exploratory,279
sym_KJC_ax1_excursion_si,31,17,14,0.014372588414330428,-0.0232895950744364,0.09482068009777629,-0.06251705209688227,0.03766218348876683,1.617124873506554,0.04201680672268908,0.034102417008803516,-0.40336134453781514,0.48739495798319327,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5714285714285714,124.0,0.8582329939436477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.04201680672268908,0.03571428571428571,-0.017857142857142856,0.11312217194570136,0.7096774193548387,0.07110536522301228,0.04201680672268908,0.866,999,subject,knee,symmetry,bilateral,LKJC|RKJC,0.0022363784223366767,exploratory,280
var_LKneeAngles_ax1_rom_sd,31,17,14,1.6909766532065909,1.7209174423073805,1.9006873444115717,1.9340552677226046,0.029940789100789678,-0.017398155405203817,0.05042016806722689,-0.04100067336332928,-0.34474789915966386,0.4789915966386555,negligible,VICTIMS_HIGHER,0.47058823529411764,0.5,125.0,0.8271812329599,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.05042016806722689,0.05357142857142857,-0.013574660633484163,0.13122171945701358,0.8064516129032258,0.08080155138978669,0.05042016806722689,0.819,999,subject,mixed,variability,none,LKneeAngles_ax1_rom,0.0021526637220353035,exploratory,281
LAnkleAngles_ax1_phase_50_60_min__median,31,17,14,2.918707489967346,3.678581714630127,3.8876328928505672,3.283227707658495,0.7598742246627808,-0.20656717278854422,0.04201680672268908,-0.11474390806517815,-0.3869747899159664,0.43718487394957967,negligible,VICTIMS_HIGHER,0.47058823529411764,0.5,124.0,0.8582329939436477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.04201680672268908,0.044642857142857144,-0.03167420814479638,0.10407239819004525,0.7741935483870968,0.07369101486748546,0.04201680672268908,0.861,999,subject,ankle,phase,left,LAnkleAngles,0.002066557173153892,exploratory,282
RHipAngles_ax2_min__median,31,17,14,-7.552038908004761,-7.045219659805298,-6.4773545475567085,-7.283186623028347,0.5068192481994629,-0.07193803354223158,-0.03361344537815126,-0.12762871715781604,-0.47058823529411764,0.36134453781512604,negligible,VICTIMS_LOWER,0.5882352941176471,0.5714285714285714,115.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.03361344537815126,-0.026785714285714284,-0.11312217194570136,0.03167420814479638,0.6774193548387096,0.07950872656755009,-0.03361344537815126,0.886,999,subject,hip,kinematic,right,RHipAngles,0.00200915280723295,exploratory,283
LTOE_ax3_excursion__median,31,17,14,108.89958190917969,108.42275810241699,110.18975196165196,110.68252811261586,0.4768238067626953,0.004397820301825229,-0.04201680672268908,0.039370078430148184,-0.42857142857142855,0.37836134453781495,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,114.0,0.8582329939436477,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.04201680672268908,-0.044642857142857144,-0.12217194570135746,0.03167420814479638,0.7096774193548387,0.08015513897866838,-0.04201680672268908,0.855,999,subject,foot,spatial,left,LTOE,0.0019995854129127933,exploratory,284
LKneeAngles_ax1_peak_acc__median,31,17,14,6520.278725239319,5775.2935997685845,6603.850259138477,6266.1223676326,744.9851254707346,0.12899519524004566,0.03361344537815126,0.4600912085138086,-0.3949579831932773,0.42857142857142855,negligible,VICTIMS_HIGHER,0.5294117647058824,0.7142857142857143,123.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.03361344537815126,0.03167420814479638,-0.04072398190045249,0.10407239819004525,0.7419354838709677,0.07433742727860375,0.03361344537815126,0.887,999,subject,knee,kinematic,left,LKneeAngles,0.001980450624272479,exploratory,285
var_RAnkleAngles_ax1_rom_mad,31,17,14,1.2495012283325195,1.3461222648620605,1.2948233660529642,1.3083114964621407,0.09662103652954102,-0.07177731105981071,-0.03361344537815126,-0.10196392095807208,-0.428781512605042,0.37815126050420167,negligible,VICTIMS_LOWER,0.6470588235294118,0.5,115.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.03361344537815126,-0.03571428571428571,-0.11312217194570136,0.03167420814479638,0.7096774193548387,0.07950872656755009,-0.03361344537815126,0.888,999,subject,mixed,variability,none,RAnkleAngles_ax1_rom,0.0017364820691084784,exploratory,286
LKneeAngles_ax2_rom__median,31,17,14,15.854199886322021,14.75715047121048,17.003912684891155,16.944709349955833,1.0970494151115417,0.0743401930644917,-0.03361344537815126,0.12462981633826756,-0.453781512605042,0.4119747899159662,negligible,VICTIMS_LOWER,0.47058823529411764,0.42857142857142855,115.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.03361344537815126,-0.04072398190045249,-0.10407239819004525,0.03167420814479638,0.7096774193548387,0.07045895281189399,-0.03361344537815126,0.899,999,subject,knee,kinematic,left,LKneeAngles,0.0016838614003476153,exploratory,287
LHipAngles_ax2_rom__median,31,17,14,16.475003719329834,15.655803322792053,16.21311497951255,16.22290832230023,0.8192003965377808,0.052325669890421485,0.025210084033613446,0.20128711609159028,-0.3615546218487395,0.46218487394957986,negligible,VICTIMS_HIGHER,0.6470588235294118,0.6428571428571429,122.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.025210084033613446,0.008928571428571428,-0.049773755656108594,0.10407239819004525,0.6774193548387096,0.0788623141564318,0.025210084033613446,0.911,999,subject,hip,kinematic,left,LHipAngles,0.001657551065967184,exploratory,288
LKneeAngles_ax1_peak_vel__median,31,17,14,418.2878729501974,424.45500146665256,429.02895987706916,424.9484597233759,6.167128516455136,-0.01452952255279211,-0.025210084033613446,-0.1040528213181007,-0.4623949579831933,0.37836134453781495,negligible,VICTIMS_LOWER,0.6470588235294118,0.5714285714285714,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.017857142857142856,-0.09502262443438914,0.04072398190045249,0.6774193548387096,0.0698125404007757,-0.025210084033613446,0.916,999,subject,knee,kinematic,left,LKneeAngles,0.001657551065967184,exploratory,289
LAnkleAngles_ax2_tmax_pct__median,31,17,14,51.5,55.75,51.088235294117645,50.785714285714285,4.25,-0.07623318385650224,0.037815126050420166,-0.1259259259259259,-0.3740546218487395,0.4327731092436975,negligible,VICTIMS_HIGHER,0.4117647058823529,0.5,123.5,0.8736170903737107,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.037815126050420166,0.04017857142857143,-0.03619909502262444,0.11764705882352941,0.7096774193548387,0.07983193277310924,0.037815126050420166,0.867,999,subject,ankle,kinematic,left,LAnkleAngles,0.0016575510659671837,exploratory,290
LHipAngles_ax1_phase_10_20_rom__median,31,17,14,10.637628555297852,10.536857038736343,10.906824452035567,11.081700712442398,0.10077151656150818,0.009563716788701295,0.03361344537815126,0.03612059943664538,-0.37815126050420167,0.4455882352941175,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5714285714285714,123.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.03361344537815126,0.03167420814479638,-0.02262443438914027,0.11312217194570136,0.6451612903225806,0.07950872656755009,0.03361344537815126,0.887,999,subject,hip,phase,left,LHipAngles,0.0015499178798654186,exploratory,291
sym_FootProgressAngles_ax1_tmax_pct_si,31,17,14,0.0,-0.7274266291050007,-0.4707482489463723,-0.3063762920847593,0.7274266291050007,1.0,-0.046218487394957986,0.4240067108975825,-0.46638655462184875,0.36134453781512604,negligible,VICTIMS_LOWER,0.35294117647058826,0.2857142857142857,113.5,0.8377596701303964,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.046218487394957986,-0.06696428571428571,-0.10407239819004525,0.027149321266968326,0.7419354838709677,0.07336780866192631,-0.046218487394957986,0.86,999,subject,foot,symmetry,bilateral,LFootProgressAngles|RFootProgressAngles,0.0015431011114123072,exploratory,292
RHipAngles_ax3_peak_acc__median,31,17,14,8014.020330395927,6428.481291957619,7405.511376773892,7435.335426409612,1585.5390384383081,0.2466428642208081,0.025210084033613446,0.30176649136788053,-0.3949579831932773,0.44537815126050423,negligible,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,122.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.025210084033613446,0.013574660633484163,-0.026785714285714284,0.10407239819004525,0.6774193548387096,0.0788623141564318,0.025210084033613446,0.919,999,subject,hip,kinematic,right,RHipAngles,0.0015068646054247127,exploratory,293
RKneeAngles_ax1_rom__median,31,17,14,63.374921798706055,63.65731191635132,64.44767041592037,64.55587970358985,0.28239011764526367,-0.004436098684410952,-0.025210084033613446,-0.05779801508324559,-0.4117647058823529,0.4117647058823529,negligible,VICTIMS_LOWER,0.5882352941176471,0.5,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.026785714285714284,-0.10407239819004525,0.04072398190045249,0.6774193548387096,0.0788623141564318,-0.025210084033613446,0.924,999,subject,knee,kinematic,right,RKneeAngles,0.0015068646054247127,exploratory,294
LKneeAngles_ax1_tmin_pct__median,31,17,14,50.0,50.5,53.64705882352941,49.785714285714285,0.5,-0.009900990099009901,0.037815126050420166,-0.36363636363636365,-0.3782563025210084,0.453781512605042,negligible,VICTIMS_HIGHER,0.35294117647058826,0.2857142857142857,123.5,0.8697992180847584,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.037815126050420166,0.05357142857142857,-0.03167420814479638,0.09821428571428571,0.7419354838709677,0.06948933419521655,0.037815126050420166,0.873,999,subject,knee,kinematic,left,LKneeAngles,0.0014853379682043596,exploratory,295
LHipAngles_ax3_mean__median,31,17,14,-5.895473557238532,-5.791091682666009,-6.280459498836354,-5.665729034183576,0.1043818745725229,-0.018024559149177426,-0.025210084033613446,-0.004907385567923625,-0.43718487394957983,0.4035714285714284,negligible,VICTIMS_LOWER,0.5294117647058824,0.5,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.026785714285714284,-0.09502262443438914,0.04072398190045249,0.7096774193548387,0.0698125404007757,-0.025210084033613446,0.927,999,subject,hip,kinematic,left,LHipAngles,0.0014207580565433005,exploratory,296
LKneeAngles_ax1_std__median,31,17,14,20.06221796541085,20.154056877618977,20.312469196755067,20.294875176943698,0.09183891220812868,-0.004556844945203838,0.03361344537815126,-0.06594024224577243,-0.4035714285714286,0.5296218487394956,negligible,VICTIMS_HIGHER,0.4117647058823529,0.5,123.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.03361344537815126,0.03571428571428571,-0.04072398190045249,0.11312217194570136,0.6774193548387096,0.07950872656755009,0.03361344537815126,0.885,999,subject,knee,kinematic,left,LKneeAngles,0.0014064069650630649,exploratory,297
RAnkleAngles_ax1_phase_80_90_min__median,31,17,14,7.18805193901062,8.074751377105713,7.860952268628513,7.347785008805139,0.8866994380950928,-0.1098113609552296,0.03361344537815126,-0.17263232256872557,-0.3949579831932773,0.4369747899159664,negligible,VICTIMS_HIGHER,0.4117647058823529,0.42857142857142855,123.0,0.8895056756162,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.03361344537815126,0.044642857142857144,-0.03167420814479638,0.09821428571428571,0.7096774193548387,0.06528765352294763,0.03361344537815126,0.878,999,subject,ankle,phase,right,RAnkleAngles,0.001326040852773747,exploratory,298
RAnkleAngles_ax1_phase_50_60_rom__median,31,17,14,8.343701362609863,9.043255150318146,9.77204109840643,9.764761337212153,0.6995537877082825,-0.07735641382225866,-0.025210084033613446,-0.20126381667474091,-0.4792016806722689,0.3949579831932773,negligible,VICTIMS_LOWER,0.5294117647058824,0.6428571428571429,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.02262443438914027,-0.10407239819004525,0.049773755656108594,0.6451612903225806,0.0788623141564318,-0.025210084033613446,0.924,999,subject,ankle,phase,right,RAnkleAngles,0.001162438409899064,exploratory,299
coord_right_knee_ankle_ax1_corr__median,31,17,14,-0.725582419291839,-0.7101000828881275,-0.6900325644748154,-0.6941677834854886,0.015482336403711439,-0.021803034215601688,-0.025210084033613446,-0.11892419739662882,-0.4369747899159664,0.3697478991596639,negligible,VICTIMS_LOWER,0.5882352941176471,0.5,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.026785714285714284,-0.10407239819004525,0.03167420814479638,0.6451612903225806,0.0788623141564318,-0.025210084033613446,0.908,999,subject,knee,coordination,right,RKneeAngles|RAnkleAngles,0.0011480873184188285,exploratory,300
RFootProgressAngles_ax2_tpeak_vel_pct__median,31,17,14,53.0,41.5,41.588235294117645,39.82142857142857,11.5,0.27710843373493976,-0.029411764705882353,0.27794561933534745,-0.42867647058823527,0.37815126050420167,negligible,VICTIMS_LOWER,0.35294117647058826,0.42857142857142855,115.5,0.90506691530059,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.029411764705882353,-0.04017857142857143,-0.08482142857142858,0.04524886877828054,0.6774193548387096,0.0746606334841629,-0.029411764705882353,0.901,999,subject,foot,kinematic,right,RFootProgressAngles,0.0010548052237972989,exploratory,301
LFootProgressAngles_ax2_peak_acc__median,31,17,14,4932.891489757181,4521.6700889911335,5437.223629886263,5815.373437644594,411.22140076604774,0.09094458301308725,-0.025210084033613446,0.1936802068428363,-0.44537815126050423,0.4119747899159662,negligible,VICTIMS_LOWER,0.4117647058823529,0.35714285714285715,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.04072398190045249,-0.09502262443438914,0.04072398190045249,0.6774193548387096,0.0698125404007757,-0.025210084033613446,0.915,999,subject,foot,kinematic,left,LFootProgressAngles,0.0010548052237972986,exploratory,302
sym_AnkleAngles_ax1_tmax_pct_absdiff,31,17,14,2.0,1.0,1.7941176470588236,3.5714285714285716,1.0,1.0,-0.037815126050420166,0.5925925925925926,-0.47478991596638653,0.33623949579831924,negligible,VICTIMS_LOWER,0.29411764705882354,0.2857142857142857,114.5,0.8705414372019278,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.037815126050420166,-0.058823529411764705,-0.09502262443438914,0.03619909502262444,0.7096774193548387,0.0740142210730446,-0.037815126050420166,0.851,999,subject,ankle,symmetry,bilateral,LAnkleAngles|RAnkleAngles,0.0010063702900515044,exploratory,303
sym_FootProgressAngles_ax1_rom_absdiff,31,17,14,2.2191238403320312,1.67875337600708,2.2931019278133618,2.4724603721073697,0.5403704643249512,0.32188793901950263,-0.025210084033613446,0.18389677436734006,-0.4623949579831933,0.4117647058823529,negligible,VICTIMS_LOWER,0.4117647058823529,0.42857142857142855,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.03571428571428571,-0.09502262443438914,0.04072398190045249,0.6774193548387096,0.0698125404007757,-0.025210084033613446,0.918,999,subject,foot,symmetry,bilateral,LFootProgressAngles|RFootProgressAngles,0.0008965844402277039,exploratory,304
