channel,time_percent,control_median,n_control,level
RAnkleAngles_ax2,2,-2.4581446051597595,14,secondary
RAnkleAngles_ax2,3,-2.4321038126945496,14,secondary
RAnkleAngles_ax2,4,-2.265956699848175,14,secondary
RAnkleAngles_ax2,5,-2.2120161056518555,14,secondary
RAnkleAngles_ax2,6,-2.226402759552002,14,secondary
RAnkleAngles_ax2,7,-2.2038488388061523,14,secondary
RAnkleAngles_ax2,8,-2.2089239954948425,14,secondary
RAnkleAngles_ax2,9,-2.1394041180610657,14,secondary
RAnkleAngles_ax2,10,-2.2206433415412903,14,secondary
RAnkleAngles_ax2,11,-2.127108484506607,14,secondary
RAnkleAngles_ax2,12,-1.901573359966278,14,secondary
RAnkleAngles_ax2,13,-1.1633253693580627,14,secondary
RAnkleAngles_ax2,14,-0.7637878358364105,14,secondary
RAnkleAngles_ax2,15,-0.4841979146003723,14,secondary
RAnkleAngles_ax2,16,-0.20236852765083313,14,secondary
RAnkleAngles_ax2,17,-0.014813870191574097,14,secondary
RAnkleAngles_ax2,18,-0.06865940988063812,14,secondary
RAnkleAngles_ax2,19,-0.25541870296001434,14,secondary
RAnkleAngles_ax2,20,-0.2806060016155243,14,secondary
RAnkleAngles_ax2,21,-0.16383397579193115,14,secondary
RAnkleAngles_ax2,22,-0.021809548139572144,14,secondary
RAnkleAngles_ax2,23,-0.01045788824558258,14,secondary
RAnkleAngles_ax2,24,0.1585972160100937,14,secondary
RAnkleAngles_ax2,25,0.29905569925904274,14,secondary
RAnkleAngles_ax2,26,0.33730972558259964,14,secondary
RAnkleAngles_ax2,27,0.24946212023496628,14,secondary
RAnkleAngles_ax2,28,0.1441332772374153,14,secondary
RAnkleAngles_ax2,29,0.08512281626462936,14,secondary
RAnkleAngles_ax2,30,0.032097190618515015,14,secondary
RAnkleAngles_ax2,31,-0.10152130573987961,14,secondary
RAnkleAngles_ax2,32,-0.10450947657227516,14,secondary
RAnkleAngles_ax2,33,-0.19528447836637497,14,secondary
RAnkleAngles_ax2,34,-0.2842161487787962,14,secondary
RAnkleAngles_ax2,35,-0.3612572159618139,14,secondary
RAnkleAngles_ax2,36,-0.4555334635078907,14,secondary
RAnkleAngles_ax2,37,-0.5655158758163452,14,secondary
RAnkleAngles_ax2,38,-0.7279239483177662,14,secondary
RAnkleAngles_ax2,39,-0.9210214018821716,14,secondary
RAnkleAngles_ax2,40,-1.1248693615198135,14,secondary
RAnkleAngles_ax2,41,-1.2610655426979065,14,secondary
RAnkleAngles_ax2,42,-1.2781821489334106,14,secondary
RAnkleAngles_ax2,43,-1.58757883310318,14,secondary
RAnkleAngles_ax2,44,-1.7987889647483826,14,secondary
RAnkleAngles_ax2,45,-1.978703886270523,14,secondary
RAnkleAngles_ax2,46,-2.1776387691497803,14,secondary
RAnkleAngles_ax2,47,-2.4232910871505737,14,secondary
RAnkleAngles_ax2,48,-2.6103063821792603,14,secondary
RAnkleAngles_ax2,49,-2.6911438703536987,14,secondary
RAnkleAngles_ax2,50,-2.6678967475891113,14,secondary
RAnkleAngles_ax2,51,-2.5913060307502747,14,secondary
RAnkleAngles_ax2,52,-2.464238703250885,14,secondary
RAnkleAngles_ax2,53,-2.120495080947876,14,secondary
RAnkleAngles_ax2,54,-2.273368239402771,14,secondary
RAnkleAngles_ax2,55,-2.2004200220108032,14,secondary
RAnkleAngles_ax2,56,-2.155379354953766,14,secondary
RAnkleAngles_ax2,57,-2.1897130608558655,14,secondary
RAnkleAngles_ax2,58,-2.091128408908844,14,secondary
RAnkleAngles_ax2,59,-2.1210671961307526,14,secondary
RAnkleAngles_ax2,60,-2.01644703745842,14,secondary
RAnkleAngles_ax2,61,-1.9692017138004303,14,secondary
RAnkleAngles_ax2,62,-1.623318761587143,14,secondary
RAnkleAngles_ax2,63,-1.215963900089264,14,secondary
RAnkleAngles_ax2,64,-0.8661762811243534,14,secondary
RAnkleAngles_ax2,65,-0.6688965233042836,14,secondary
RAnkleAngles_ax2,66,-0.4457434415817261,14,secondary
RAnkleAngles_ax2,67,-0.33842243254184723,14,secondary
RAnkleAngles_ax2,68,-0.23936772346496582,14,secondary
RAnkleAngles_ax2,69,-0.2107151299715042,14,secondary
RAnkleAngles_ax2,70,-0.257549524307251,14,secondary
RAnkleAngles_ax2,71,-0.17027068138122559,14,secondary
RAnkleAngles_ax2,72,0.04551707208156586,14,secondary
RAnkleAngles_ax2,73,0.10486913844943047,14,secondary
RAnkleAngles_ax2,74,0.09601590037345886,14,secondary
RAnkleAngles_ax2,75,0.13443686068058014,14,secondary
RAnkleAngles_ax2,76,0.16190151125192642,14,secondary
RAnkleAngles_ax2,77,0.0948864237871021,14,secondary
RAnkleAngles_ax2,78,-0.24246609956026077,14,secondary
RAnkleAngles_ax2,79,-0.34912849217653275,14,secondary
RAnkleAngles_ax2,80,-0.44766219798475504,14,secondary
RAnkleAngles_ax2,81,-0.5448970422148705,14,secondary
RAnkleAngles_ax2,82,-0.5810708664357662,14,secondary
RAnkleAngles_ax2,83,-0.626293383538723,14,secondary
RAnkleAngles_ax2,84,-0.6296972706913948,14,secondary
RAnkleAngles_ax2,85,-0.6086968090385199,14,secondary
RAnkleAngles_ax2,86,-0.5901416586712003,14,secondary
RAnkleAngles_ax2,87,-0.593532245606184,14,secondary
RAnkleAngles_ax2,88,-0.588451161980629,14,secondary
RAnkleAngles_ax2,89,-0.6580478623509407,14,secondary
RAnkleAngles_ax2,90,-0.7914803121238947,14,secondary
RAnkleAngles_ax2,91,-1.215197667479515,14,secondary
RAnkleAngles_ax2,92,-1.5225139260292053,14,secondary
RAnkleAngles_ax2,93,-1.652052640914917,14,secondary
RAnkleAngles_ax2,94,-1.7754397690296173,14,secondary
RAnkleAngles_ax2,95,-2.077417343854904,14,secondary
RAnkleAngles_ax2,96,-2.3293551802635193,14,secondary
RAnkleAngles_ax2,97,-2.5882721543312073,14,secondary
RAnkleAngles_ax2,98,-2.6485894918441772,14,secondary
RAnkleAngles_ax2,99,-2.627228558063507,14,secondary
RAnkleAngles_ax2,100,-2.5980762243270874,14,secondary
RAnkleAngles_ax3,0,18.638644218444824,14,secondary
RAnkleAngles_ax3,1,18.721863746643066,14,secondary
RAnkleAngles_ax3,2,18.258841037750244,14,secondary
RAnkleAngles_ax3,3,17.240188121795654,14,secondary
RAnkleAngles_ax3,4,16.745524883270264,14,secondary
RAnkleAngles_ax3,5,15.625468730926514,14,secondary
RAnkleAngles_ax3,6,15.035343647003174,14,secondary
RAnkleAngles_ax3,7,14.456943988800049,14,secondary
RAnkleAngles_ax3,8,14.04604959487915,14,secondary
RAnkleAngles_ax3,9,13.770482540130615,14,secondary
RAnkleAngles_ax3,10,12.412827014923096,14,secondary
RAnkleAngles_ax3,11,9.960945129394531,14,secondary
RAnkleAngles_ax3,12,8.193780422210693,14,secondary
RAnkleAngles_ax3,13,4.792124032974243,14,secondary
RAnkleAngles_ax3,14,3.4914313554763794,14,secondary
RAnkleAngles_ax3,15,1.962022341787815,14,secondary
RAnkleAngles_ax3,16,0.3496359586715698,14,secondary
RAnkleAngles_ax3,17,-0.7109143733978271,14,secondary
RAnkleAngles_ax3,18,-0.3747789263725281,14,secondary
RAnkleAngles_ax3,19,0.5732605084776878,14,secondary
RAnkleAngles_ax3,20,1.7320331037044525,14,secondary
RAnkleAngles_ax3,21,1.675178151577711,14,secondary
RAnkleAngles_ax3,22,0.24704134464263916,14,secondary
RAnkleAngles_ax3,23,-0.48655837774276733,14,secondary
RAnkleAngles_ax3,24,-1.1259412467479706,14,secondary
RAnkleAngles_ax3,25,-1.7634019255638123,14,secondary
RAnkleAngles_ax3,26,-1.8678941130638123,14,secondary
RAnkleAngles_ax3,27,-1.7923301756381989,14,secondary
RAnkleAngles_ax3,28,-1.0507852137088776,14,secondary
RAnkleAngles_ax3,29,-0.6540776640176773,14,secondary
RAnkleAngles_ax3,30,-0.8052427396178246,14,secondary
RAnkleAngles_ax3,31,-0.6610000468790531,14,secondary
RAnkleAngles_ax3,32,-0.42749398946762085,14,secondary
RAnkleAngles_ax3,33,-0.16036859154701233,14,secondary
RAnkleAngles_ax3,34,0.09317046403884888,14,secondary
RAnkleAngles_ax3,35,0.27739518880844116,14,secondary
RAnkleAngles_ax3,36,0.8192038834095001,14,secondary
RAnkleAngles_ax3,37,1.548334151506424,14,secondary
RAnkleAngles_ax3,38,2.4754881151020527,14,secondary
RAnkleAngles_ax3,39,3.268527388572693,14,secondary
RAnkleAngles_ax3,40,4.009091258049011,14,secondary
RAnkleAngles_ax3,41,4.900683641433716,14,secondary
RAnkleAngles_ax3,42,5.945010423660278,14,secondary
RAnkleAngles_ax3,43,6.282674551010132,14,secondary
RAnkleAngles_ax3,44,6.985387802124023,14,secondary
RAnkleAngles_ax3,45,8.599617958068848,14,secondary
RAnkleAngles_ax3,46,10.392125129699707,14,secondary
RAnkleAngles_ax3,47,11.298008441925049,14,secondary
RAnkleAngles_ax3,48,11.583594799041748,14,secondary
RAnkleAngles_ax3,49,11.820852279663086,14,secondary
RAnkleAngles_ax3,50,12.490899562835693,14,secondary
RAnkleAngles_ax3,51,12.770267486572266,14,secondary
RAnkleAngles_ax3,52,12.851941108703613,14,secondary
RAnkleAngles_ax3,53,12.351295471191406,14,secondary
RAnkleAngles_ax3,54,13.496222972869873,14,secondary
RAnkleAngles_ax3,55,14.69711971282959,14,secondary
RAnkleAngles_ax3,56,14.563400745391846,14,secondary
RAnkleAngles_ax3,57,14.226518630981445,14,secondary
RAnkleAngles_ax3,58,13.660688877105713,14,secondary
RAnkleAngles_ax3,59,12.575809001922607,14,secondary
RAnkleAngles_ax3,60,12.00131368637085,14,secondary
RAnkleAngles_ax3,61,11.198183059692383,14,secondary
RAnkleAngles_ax3,62,9.637239456176758,14,secondary
RAnkleAngles_ax3,63,7.866749882698059,14,secondary
RAnkleAngles_ax3,64,5.613340258598328,14,secondary
RAnkleAngles_ax3,65,3.8145328760147095,14,secondary
RAnkleAngles_ax3,66,2.885559558868408,14,secondary
RAnkleAngles_ax3,67,2.341508150100708,14,secondary
RAnkleAngles_ax3,68,1.6857779026031494,14,secondary
RAnkleAngles_ax3,69,1.8649890422821045,14,secondary
RAnkleAngles_ax3,70,0.5173583030700684,14,secondary
RAnkleAngles_ax3,71,-1.2044094800949097,14,secondary
RAnkleAngles_ax3,72,-2.540499269962311,14,secondary
RAnkleAngles_ax3,73,-2.6898630261421204,14,secondary
RAnkleAngles_ax3,74,-2.47916841506958,14,secondary
RAnkleAngles_ax3,75,-2.281312346458435,14,secondary
RAnkleAngles_ax3,76,-2.103693723678589,14,secondary
RAnkleAngles_ax3,77,-1.6752839386463165,14,secondary
RAnkleAngles_ax3,78,-0.3339340090751648,14,secondary
RAnkleAngles_ax3,79,0.0834430456161499,14,secondary
RAnkleAngles_ax3,80,0.14770013093948364,14,secondary
RAnkleAngles_ax3,81,0.47678887844085693,14,secondary
RAnkleAngles_ax3,82,0.7384836971759796,14,secondary
RAnkleAngles_ax3,83,0.739850327372551,14,secondary
RAnkleAngles_ax3,84,0.521462008357048,14,secondary
RAnkleAngles_ax3,85,0.5826244167983532,14,secondary
RAnkleAngles_ax3,86,0.815027505159378,14,secondary
RAnkleAngles_ax3,87,1.1497788429260254,14,secondary
RAnkleAngles_ax3,88,1.522318422794342,14,secondary
RAnkleAngles_ax3,89,2.043109953403473,14,secondary
RAnkleAngles_ax3,90,2.653109312057495,14,secondary
RAnkleAngles_ax3,91,4.869867563247681,14,secondary
RAnkleAngles_ax3,92,7.353809833526611,14,secondary
RAnkleAngles_ax3,93,8.63456130027771,14,secondary
RAnkleAngles_ax3,94,10.343656539916992,14,secondary
RAnkleAngles_ax3,95,11.69900918006897,14,secondary
RAnkleAngles_ax3,96,12.75102186203003,14,secondary
RAnkleAngles_ax3,97,14.032463073730469,14,secondary
RAnkleAngles_ax3,98,15.293974876403809,14,secondary
RAnkleAngles_ax3,99,15.612449645996094,14,secondary
RAnkleAngles_ax3,100,15.738117694854736,14,secondary
LAbsAnkleAngle_ax1,0,11.994630813598633,14,secondary
LAbsAnkleAngle_ax1,1,11.596287727355957,14,secondary
LAbsAnkleAngle_ax1,2,11.349193096160889,14,secondary
LAbsAnkleAngle_ax1,3,10.921263694763184,14,secondary
LAbsAnkleAngle_ax1,4,10.292949199676514,14,secondary
LAbsAnkleAngle_ax1,5,9.603482723236084,14,secondary
LAbsAnkleAngle_ax1,6,8.665636539459229,14,secondary
LAbsAnkleAngle_ax1,7,7.485094308853149,14,secondary
LAbsAnkleAngle_ax1,8,5.82631254196167,14,secondary
LAbsAnkleAngle_ax1,9,2.8300364017486572,14,secondary
LAbsAnkleAngle_ax1,10,0.666027843952179,14,secondary
LAbsAnkleAngle_ax1,11,-0.38476572930812836,14,secondary
LAbsAnkleAngle_ax1,12,-0.2058134377002716,14,secondary
LAbsAnkleAngle_ax1,13,-2.32298743724823,14,secondary
LAbsAnkleAngle_ax1,14,-1.7008810639381409,14,secondary
LAbsAnkleAngle_ax1,15,-0.9242852330207825,14,secondary
LAbsAnkleAngle_ax1,16,-0.2781914658844471,14,secondary
LAbsAnkleAngle_ax1,17,0.3587861377745867,14,secondary
LAbsAnkleAngle_ax1,18,0.9363323301076889,14,secondary
LAbsAnkleAngle_ax1,19,0.8539310693740845,14,secondary
LAbsAnkleAngle_ax1,20,1.1341715455055237,14,secondary
LAbsAnkleAngle_ax1,21,1.809826135635376,14,secondary
LAbsAnkleAngle_ax1,22,2.1902027130126953,14,secondary
LAbsAnkleAngle_ax1,23,2.4298917055130005,14,secondary
LAbsAnkleAngle_ax1,24,2.7029614448547363,14,secondary
LAbsAnkleAngle_ax1,25,3.171128034591675,14,secondary
LAbsAnkleAngle_ax1,26,3.950309105217457,14,secondary
LAbsAnkleAngle_ax1,27,4.733247876167297,14,secondary
LAbsAnkleAngle_ax1,28,5.991040527820587,14,secondary
LAbsAnkleAngle_ax1,29,6.789508938789368,14,secondary
LAbsAnkleAngle_ax1,30,7.139723062515259,14,secondary
LAbsAnkleAngle_ax1,31,7.73680055141449,14,secondary
LAbsAnkleAngle_ax1,32,8.389629006385803,14,secondary
LAbsAnkleAngle_ax1,33,8.687250137329102,14,secondary
LAbsAnkleAngle_ax1,34,8.914125680923462,14,secondary
LAbsAnkleAngle_ax1,35,9.10448694229126,14,secondary
LAbsAnkleAngle_ax1,36,9.262778997421265,14,secondary
LAbsAnkleAngle_ax1,37,9.412275314331055,14,secondary
LAbsAnkleAngle_ax1,38,9.678225755691528,14,secondary
LAbsAnkleAngle_ax1,39,9.942023277282715,14,secondary
LAbsAnkleAngle_ax1,40,10.21252989768982,14,secondary
LAbsAnkleAngle_ax1,41,10.335978507995605,14,secondary
LAbsAnkleAngle_ax1,42,10.598363876342773,14,secondary
LAbsAnkleAngle_ax1,43,11.013898372650146,14,secondary
LAbsAnkleAngle_ax1,44,11.44322395324707,14,secondary
LAbsAnkleAngle_ax1,45,11.907530784606934,14,secondary
LAbsAnkleAngle_ax1,46,12.396330833435059,14,secondary
LAbsAnkleAngle_ax1,47,12.646768569946289,14,secondary
LAbsAnkleAngle_ax1,48,12.802443981170654,14,secondary
LAbsAnkleAngle_ax1,49,12.9424147605896,14,secondary
LAbsAnkleAngle_ax1,50,12.87154245376587,14,secondary
LAbsAnkleAngle_ax1,51,12.593389987945557,14,secondary
LAbsAnkleAngle_ax1,52,12.227037906646729,14,secondary
LAbsAnkleAngle_ax1,53,12.38329553604126,14,secondary
LAbsAnkleAngle_ax1,54,11.668114185333252,14,secondary
LAbsAnkleAngle_ax1,55,10.668999195098877,14,secondary
LAbsAnkleAngle_ax1,56,9.68746566772461,14,secondary
LAbsAnkleAngle_ax1,57,7.790187835693359,14,secondary
LAbsAnkleAngle_ax1,58,5.292865037918091,14,secondary
LAbsAnkleAngle_ax1,59,3.441745400428772,14,secondary
LAbsAnkleAngle_ax1,60,2.8235721588134766,14,secondary
LAbsAnkleAngle_ax1,61,0.5638207644224167,14,secondary
LAbsAnkleAngle_ax1,62,-0.10463923215866089,14,secondary
LAbsAnkleAngle_ax1,63,-1.7475159764289856,14,secondary
LAbsAnkleAngle_ax1,64,-2.2370892763137817,14,secondary
LAbsAnkleAngle_ax1,65,-4.0929858684539795,14,secondary
LAbsAnkleAngle_ax1,66,-4.342081785202026,14,secondary
LAbsAnkleAngle_ax1,67,-3.757360890507698,14,secondary
LAbsAnkleAngle_ax1,68,-4.049085319042206,14,secondary
LAbsAnkleAngle_ax1,69,-3.1142630577087402,14,secondary
LAbsAnkleAngle_ax1,70,-2.092844247817993,14,secondary
LAbsAnkleAngle_ax1,71,-1.0674595534801483,14,secondary
LAbsAnkleAngle_ax1,72,-0.13854414084926248,14,secondary
LAbsAnkleAngle_ax1,73,1.006460726261139,14,secondary
LAbsAnkleAngle_ax1,74,2.149277448654175,14,secondary
LAbsAnkleAngle_ax1,75,3.21885696798563,14,secondary
LAbsAnkleAngle_ax1,76,4.293002039194107,14,secondary
LAbsAnkleAngle_ax1,77,5.24302464723587,14,secondary
LAbsAnkleAngle_ax1,78,5.887445569038391,14,secondary
LAbsAnkleAngle_ax1,79,6.6482765674591064,14,secondary
LAbsAnkleAngle_ax1,80,7.312986135482788,14,secondary
LAbsAnkleAngle_ax1,81,7.951384544372559,14,secondary
LAbsAnkleAngle_ax1,82,8.59699535369873,14,secondary
LAbsAnkleAngle_ax1,83,9.146762609481812,14,secondary
LAbsAnkleAngle_ax1,84,9.59969162940979,14,secondary
LAbsAnkleAngle_ax1,85,9.889997959136963,14,secondary
LAbsAnkleAngle_ax1,86,10.115671157836914,14,secondary
LAbsAnkleAngle_ax1,87,10.320675373077393,14,secondary
LAbsAnkleAngle_ax1,88,10.370904445648193,14,secondary
LAbsAnkleAngle_ax1,89,10.40111255645752,14,secondary
LAbsAnkleAngle_ax1,90,10.34357500076294,14,secondary
LAbsAnkleAngle_ax1,91,10.33214521408081,14,secondary
LAbsAnkleAngle_ax1,92,10.408214092254639,14,secondary
LAbsAnkleAngle_ax1,93,10.65615463256836,14,secondary
LAbsAnkleAngle_ax1,94,10.683144569396973,14,secondary
LAbsAnkleAngle_ax1,95,10.823582649230957,14,secondary
LAbsAnkleAngle_ax1,96,11.10373306274414,14,secondary
LAbsAnkleAngle_ax1,97,11.492391109466553,14,secondary
LAbsAnkleAngle_ax1,98,11.865594863891602,14,secondary
LAbsAnkleAngle_ax1,99,12.148414134979248,14,secondary
LAbsAnkleAngle_ax1,100,12.243944644927979,14,secondary
LAbsAnkleAngle_ax2,0,0.0,14,secondary
LAbsAnkleAngle_ax2,1,0.0,14,secondary
LAbsAnkleAngle_ax2,2,0.0,14,secondary
LAbsAnkleAngle_ax2,3,0.0,14,secondary
LAbsAnkleAngle_ax2,4,0.0,14,secondary
LAbsAnkleAngle_ax2,5,0.0,14,secondary
LAbsAnkleAngle_ax2,6,0.0,14,secondary
LAbsAnkleAngle_ax2,7,0.0,14,secondary
LAbsAnkleAngle_ax2,8,0.0,14,secondary
LAbsAnkleAngle_ax2,9,0.0,14,secondary
LAbsAnkleAngle_ax2,10,0.0,14,secondary
LAbsAnkleAngle_ax2,11,0.0,14,secondary
LAbsAnkleAngle_ax2,12,0.0,14,secondary
LAbsAnkleAngle_ax2,13,0.0,14,secondary
LAbsAnkleAngle_ax2,14,0.0,14,secondary
LAbsAnkleAngle_ax2,15,0.0,14,secondary
LAbsAnkleAngle_ax2,16,0.0,14,secondary
LAbsAnkleAngle_ax2,17,0.0,14,secondary
LAbsAnkleAngle_ax2,18,0.0,14,secondary
LAbsAnkleAngle_ax2,19,0.0,14,secondary
LAbsAnkleAngle_ax2,20,0.0,14,secondary
LAbsAnkleAngle_ax2,21,0.0,14,secondary
LAbsAnkleAngle_ax2,22,0.0,14,secondary
LAbsAnkleAngle_ax2,23,0.0,14,secondary
LAbsAnkleAngle_ax2,24,0.0,14,secondary
LAbsAnkleAngle_ax2,25,0.0,14,secondary
LAbsAnkleAngle_ax2,26,0.0,14,secondary
LAbsAnkleAngle_ax2,27,0.0,14,secondary
LAbsAnkleAngle_ax2,28,0.0,14,secondary
LAbsAnkleAngle_ax2,29,0.0,14,secondary
LAbsAnkleAngle_ax2,30,0.0,14,secondary
LAbsAnkleAngle_ax2,31,0.0,14,secondary
LAbsAnkleAngle_ax2,32,0.0,14,secondary
LAbsAnkleAngle_ax2,33,0.0,14,secondary
LAbsAnkleAngle_ax2,34,0.0,14,secondary
LAbsAnkleAngle_ax2,35,0.0,14,secondary
LAbsAnkleAngle_ax2,36,0.0,14,secondary
LAbsAnkleAngle_ax2,37,0.0,14,secondary
LAbsAnkleAngle_ax2,38,0.0,14,secondary
LAbsAnkleAngle_ax2,39,0.0,14,secondary
LAbsAnkleAngle_ax2,40,0.0,14,secondary
LAbsAnkleAngle_ax2,41,0.0,14,secondary
LAbsAnkleAngle_ax2,42,0.0,14,secondary
LAbsAnkleAngle_ax2,43,0.0,14,secondary
LAbsAnkleAngle_ax2,44,0.0,14,secondary
LAbsAnkleAngle_ax2,45,0.0,14,secondary
LAbsAnkleAngle_ax2,46,0.0,14,secondary
LAbsAnkleAngle_ax2,47,0.0,14,secondary
LAbsAnkleAngle_ax2,48,0.0,14,secondary
LAbsAnkleAngle_ax2,49,0.0,14,secondary
LAbsAnkleAngle_ax2,50,0.0,14,secondary
LAbsAnkleAngle_ax2,51,0.0,14,secondary
LAbsAnkleAngle_ax2,52,0.0,14,secondary
LAbsAnkleAngle_ax2,53,0.0,14,secondary
LAbsAnkleAngle_ax2,54,0.0,14,secondary
LAbsAnkleAngle_ax2,55,0.0,14,secondary
LAbsAnkleAngle_ax2,56,0.0,14,secondary
LAbsAnkleAngle_ax2,57,0.0,14,secondary
LAbsAnkleAngle_ax2,58,0.0,14,secondary
LAbsAnkleAngle_ax2,59,0.0,14,secondary
LAbsAnkleAngle_ax2,60,0.0,14,secondary
LAbsAnkleAngle_ax2,61,0.0,14,secondary
LAbsAnkleAngle_ax2,62,0.0,14,secondary
LAbsAnkleAngle_ax2,63,0.0,14,secondary
LAbsAnkleAngle_ax2,64,0.0,14,secondary
LAbsAnkleAngle_ax2,65,0.0,14,secondary
LAbsAnkleAngle_ax2,66,0.0,14,secondary
LAbsAnkleAngle_ax2,67,0.0,14,secondary
LAbsAnkleAngle_ax2,68,0.0,14,secondary
LAbsAnkleAngle_ax2,69,0.0,14,secondary
LAbsAnkleAngle_ax2,70,0.0,14,secondary
LAbsAnkleAngle_ax2,71,0.0,14,secondary
LAbsAnkleAngle_ax2,72,0.0,14,secondary
LAbsAnkleAngle_ax2,73,0.0,14,secondary
LAbsAnkleAngle_ax2,74,0.0,14,secondary
LAbsAnkleAngle_ax2,75,0.0,14,secondary
LAbsAnkleAngle_ax2,76,0.0,14,secondary
LAbsAnkleAngle_ax2,77,0.0,14,secondary
LAbsAnkleAngle_ax2,78,0.0,14,secondary
LAbsAnkleAngle_ax2,79,0.0,14,secondary
LAbsAnkleAngle_ax2,80,0.0,14,secondary
LAbsAnkleAngle_ax2,81,0.0,14,secondary
LAbsAnkleAngle_ax2,82,0.0,14,secondary
LAbsAnkleAngle_ax2,83,0.0,14,secondary
LAbsAnkleAngle_ax2,84,0.0,14,secondary
LAbsAnkleAngle_ax2,85,0.0,14,secondary
LAbsAnkleAngle_ax2,86,0.0,14,secondary
LAbsAnkleAngle_ax2,87,0.0,14,secondary
LAbsAnkleAngle_ax2,88,0.0,14,secondary
LAbsAnkleAngle_ax2,89,0.0,14,secondary
LAbsAnkleAngle_ax2,90,0.0,14,secondary
LAbsAnkleAngle_ax2,91,0.0,14,secondary
LAbsAnkleAngle_ax2,92,0.0,14,secondary
LAbsAnkleAngle_ax2,93,0.0,14,secondary
LAbsAnkleAngle_ax2,94,0.0,14,secondary
LAbsAnkleAngle_ax2,95,0.0,14,secondary
LAbsAnkleAngle_ax2,96,0.0,14,secondary
LAbsAnkleAngle_ax2,97,0.0,14,secondary
LAbsAnkleAngle_ax2,98,0.0,14,secondary
LAbsAnkleAngle_ax2,99,0.0,14,secondary
LAbsAnkleAngle_ax2,100,0.0,14,secondary
LAbsAnkleAngle_ax3,0,0.0,14,secondary
LAbsAnkleAngle_ax3,1,0.0,14,secondary
LAbsAnkleAngle_ax3,2,0.0,14,secondary
LAbsAnkleAngle_ax3,3,0.0,14,secondary
LAbsAnkleAngle_ax3,4,0.0,14,secondary
LAbsAnkleAngle_ax3,5,0.0,14,secondary
LAbsAnkleAngle_ax3,6,0.0,14,secondary
LAbsAnkleAngle_ax3,7,0.0,14,secondary
LAbsAnkleAngle_ax3,8,0.0,14,secondary
LAbsAnkleAngle_ax3,9,0.0,14,secondary
LAbsAnkleAngle_ax3,10,0.0,14,secondary
LAbsAnkleAngle_ax3,11,0.0,14,secondary
LAbsAnkleAngle_ax3,12,0.0,14,secondary
LAbsAnkleAngle_ax3,13,0.0,14,secondary
LAbsAnkleAngle_ax3,14,0.0,14,secondary
LAbsAnkleAngle_ax3,15,0.0,14,secondary
LAbsAnkleAngle_ax3,16,0.0,14,secondary
LAbsAnkleAngle_ax3,17,0.0,14,secondary
LAbsAnkleAngle_ax3,18,0.0,14,secondary
LAbsAnkleAngle_ax3,19,0.0,14,secondary
LAbsAnkleAngle_ax3,20,0.0,14,secondary
LAbsAnkleAngle_ax3,21,0.0,14,secondary
LAbsAnkleAngle_ax3,22,0.0,14,secondary
LAbsAnkleAngle_ax3,23,0.0,14,secondary
LAbsAnkleAngle_ax3,24,0.0,14,secondary
LAbsAnkleAngle_ax3,25,0.0,14,secondary
LAbsAnkleAngle_ax3,26,0.0,14,secondary
LAbsAnkleAngle_ax3,27,0.0,14,secondary
LAbsAnkleAngle_ax3,28,0.0,14,secondary
LAbsAnkleAngle_ax3,29,0.0,14,secondary
LAbsAnkleAngle_ax3,30,0.0,14,secondary
LAbsAnkleAngle_ax3,31,0.0,14,secondary
LAbsAnkleAngle_ax3,32,0.0,14,secondary
LAbsAnkleAngle_ax3,33,0.0,14,secondary
LAbsAnkleAngle_ax3,34,0.0,14,secondary
LAbsAnkleAngle_ax3,35,0.0,14,secondary
LAbsAnkleAngle_ax3,36,0.0,14,secondary
LAbsAnkleAngle_ax3,37,0.0,14,secondary
LAbsAnkleAngle_ax3,38,0.0,14,secondary
LAbsAnkleAngle_ax3,39,0.0,14,secondary
LAbsAnkleAngle_ax3,40,0.0,14,secondary
LAbsAnkleAngle_ax3,41,0.0,14,secondary
LAbsAnkleAngle_ax3,42,0.0,14,secondary
LAbsAnkleAngle_ax3,43,0.0,14,secondary
LAbsAnkleAngle_ax3,44,0.0,14,secondary
LAbsAnkleAngle_ax3,45,0.0,14,secondary
LAbsAnkleAngle_ax3,46,0.0,14,secondary
LAbsAnkleAngle_ax3,47,0.0,14,secondary
LAbsAnkleAngle_ax3,48,0.0,14,secondary
LAbsAnkleAngle_ax3,49,0.0,14,secondary
LAbsAnkleAngle_ax3,50,0.0,14,secondary
LAbsAnkleAngle_ax3,51,0.0,14,secondary
LAbsAnkleAngle_ax3,52,0.0,14,secondary
LAbsAnkleAngle_ax3,53,0.0,14,secondary
LAbsAnkleAngle_ax3,54,0.0,14,secondary
LAbsAnkleAngle_ax3,55,0.0,14,secondary
LAbsAnkleAngle_ax3,56,0.0,14,secondary
LAbsAnkleAngle_ax3,57,0.0,14,secondary
LAbsAnkleAngle_ax3,58,0.0,14,secondary
LAbsAnkleAngle_ax3,59,0.0,14,secondary
LAbsAnkleAngle_ax3,60,0.0,14,secondary
LAbsAnkleAngle_ax3,61,0.0,14,secondary
LAbsAnkleAngle_ax3,62,0.0,14,secondary
LAbsAnkleAngle_ax3,63,0.0,14,secondary
LAbsAnkleAngle_ax3,64,0.0,14,secondary
LAbsAnkleAngle_ax3,65,0.0,14,secondary
