channel,time_percent,victim_median,control_median,difference,effect_size,t_stat,victim_consistency,control_consistency,n_victim,n_control,level
HipAngles_ax1_absLminusR,57,35.421502113342285,38.268184185028076,-2.846682071685791,-0.025210084033613446,0.25757361323899775,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,58,34.764923095703125,37.24250364303589,-2.4775805473327637,-0.03361344537815126,0.25357825263850453,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,59,34.038790702819824,36.09135866165161,-2.052567958831787,-0.008403361344537815,0.23439053018363623,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,60,33.17211723327637,34.85965013504028,-1.687532901763916,0.01680672268907563,0.18304309854389783,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,61,31.989286422729492,33.56885385513306,-1.5795674324035645,-0.008403361344537815,0.10883377405393968,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,62,30.44740104675293,32.08167617022991,-1.6342751234769821,-0.04201680672268908,0.039431610387102786,0.5294117647058824,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,63,28.768478393554688,31.585199236869812,-2.8167208433151245,-0.05042016806722689,-0.059395755646937665,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,64,26.92484474182129,29.524399280548096,-2.5995545387268066,-0.058823529411764705,-0.18733566328664183,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,65,24.80909538269043,26.740787029266357,-1.9316916465759277,-0.09243697478991597,-0.31762640932447544,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,66,21.79076099395752,23.764611959457397,-1.973850965499878,-0.1092436974789916,-0.4274680291429733,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,67,18.4731502532959,20.62786227464676,-2.1547120213508606,-0.13445378151260504,-0.5505565137823899,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,68,15.356326580047607,17.2699893116951,-1.9136627316474915,-0.14285714285714285,-0.6917046559478035,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,69,12.15577507019043,13.855605006217957,-1.6998299360275269,-0.16806722689075632,-0.8709751131075478,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,70,8.935484886169434,10.332839965820312,-1.397355079650879,-0.19327731092436976,-0.9778671150888476,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,71,5.72330379486084,6.908257007598877,-1.184953212738037,-0.21008403361344538,-1.0569361054656239,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,72,3.044647216796875,4.011993885040283,-0.9673466682434082,-0.24369747899159663,-1.2008950112835308,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,73,1.6331462860107422,2.3439817428588867,-0.7108354568481445,-0.21008403361344538,-0.9058228923386429,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,74,2.64532470703125,3.429903984069824,-0.7845792770385742,-0.23529411764705882,-0.8943254435956586,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,75,1.9137115478515625,3.0360288619995117,-1.1223173141479492,-0.31932773109243695,-1.0704031780872454,0.7647058823529411,0.7857142857142857,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,76,2.4616012573242188,3.4185943603515625,-0.9569931030273438,-0.3025210084033613,-0.9323388915949552,0.7058823529411765,0.7857142857142857,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,77,3.7219314575195312,4.643455982208252,-0.9215245246887207,-0.008403361344537815,0.3867989132907529,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,78,6.5561065673828125,5.320270538330078,1.2358360290527344,0.16806722689075632,1.0790241536071365,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,79,9.390644073486328,6.765540599822998,2.62510347366333,0.23529411764705882,1.527535036356313,0.8235294117647058,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,80,12.137813568115234,9.012989044189453,3.1248245239257812,0.23529411764705882,1.4739993804408804,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,81,14.748523712158203,11.381122589111328,3.367401123046875,0.19327731092436976,1.2951269460046382,0.7647058823529411,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,82,17.293195724487305,13.769334316253662,3.5238614082336426,0.17647058823529413,1.1184840814091082,0.8235294117647058,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,83,19.255295753479004,16.13169002532959,3.123605728149414,0.14285714285714285,0.921955783280921,0.8235294117647058,0.5714285714285714,17,14,primary_asymmetry
